,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_exists_long
40,1.0,1.0,"[8, 2, 7, 12, 3, -999]",10,R1031M,R1031M-0,8,0.6708605561701526,0.2581524355564992,0.0,0.0
41,1.0,1.0,"[8, 2, 7, 12, 3, -999]",10,R1031M,R1031M-0,12,-2.2330459859847425,-1.97530140459989,0.0,0.0
42,1.0,1.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,1,1.202834183352113,-0.07297803360689166,0.0,0.0
43,1.0,2.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,2,-0.43497969376041784,0.5183276759426276,0.0,0.0
44,0.0,1.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,8,1.406251980956293,1.74345611004447,0.0,0.0
45,0.0,2.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,9,-0.42668316919589994,1.339194411922811,0.0,1.0
46,0.0,1.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,11,-1.519665930023742,-1.1841136613819248,0.0,0.0
47,1.0,1.0,"[1, 2, 9, 12, 11, 8]",11,R1031M,R1031M-0,12,-1.1791681297913676,-0.20274559734821285,0.0,0.0
48,1.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,3,-1.8402140515415266,-0.7440655373019887,0.0,0.0
49,0.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,4,-1.2399820088389282,-1.881637295412628,0.0,0.0
50,0.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,5,0.11047422842270144,0.836770139973293,0.0,1.0
51,1.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,6,-1.542219374696582,-0.07618624096950395,0.0,0.0
52,1.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,9,0.899471572415218,1.0904056433137448,0.0,0.0
53,1.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,11,-2.18989993548946,-1.403361475939066,0.0,0.0
54,1.0,1.0,"[11, 3, 12, 4, 9, 6, 5]",12,R1031M,R1031M-0,12,-1.943323158994471,0.6804092828801523,0.0,1.0
55,0.0,1.0,"[10, 4, -999]",13,R1031M,R1031M-0,10,-0.6207812382148162,-0.40991389588750693,0.0,0.0
56,0.0,1.0,"[12, 1]",14,R1031M,R1031M-0,1,-4.6619656823932365,-3.432477349618105,0.0,0.0
57,0.0,1.0,"[12, 1]",14,R1031M,R1031M-0,12,1.8485610057792285,-0.9862293061929932,0.0,0.0
58,1.0,1.0,"[5, 1, 8, 3, 11, -999]",15,R1031M,R1031M-0,1,2.207451309578088,0.9182073526718698,0.0,1.0
59,1.0,1.0,"[5, 1, 8, 3, 11, -999]",15,R1031M,R1031M-0,3,3.597796879649515,1.974435808562705,0.0,0.0
60,0.0,1.0,"[5, 1, 8, 3, 11, -999]",15,R1031M,R1031M-0,5,-1.615380828512911,0.5677007791250455,0.0,0.0
61,0.0,1.0,"[5, 1, 8, 3, 11, -999]",15,R1031M,R1031M-0,8,-0.2677307158072501,-0.9321934816893405,0.0,0.0
62,0.0,1.0,"[10, -999, 12, 11]",16,R1031M,R1031M-0,11,0.2812526833214371,-1.0316732207184132,0.0,0.0
63,1.0,1.0,"[10, -999, 12, 11]",16,R1031M,R1031M-0,12,-2.671659499809794,-1.5213341778504639,0.0,0.0
64,0.0,1.0,[11],17,R1031M,R1031M-0,11,-2.0599332964290427,-1.488593838274269,0.0,1.0
65,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,1,1.535089316619968,-0.05548378280084907,0.0,0.0
66,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,2,-2.916701217656165,-0.4880437583157919,0.0,0.0
67,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,3,0.03835772208553024,0.4905216079249907,0.0,0.0
68,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,4,-1.483281956007799,-0.2201962414624931,0.0,0.0
69,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,8,2.3611900284051566,1.6481860723955186,1.0,1.0
70,0.0,1.0,"[1, 3, 8, 4, 2, 12]",18,R1031M,R1031M-0,12,-0.13046455578852567,-0.21271168585623088,0.0,0.0
71,0.0,1.0,"[5, 1]",19,R1031M,R1031M-0,1,-4.054791887153959,-0.9756425253838262,0.0,0.0
72,0.0,1.0,"[5, 1]",19,R1031M,R1031M-0,5,1.4422246558851595,-0.36402626799972315,0.0,0.0
73,1.0,1.0,"[6, 10]",20,R1031M,R1031M-0,6,-1.5854224355785063,-2.383366510199095,0.0,0.0
74,0.0,2.0,"[6, 10]",20,R1031M,R1031M-0,10,0.16105047597813857,-1.2832462120124657,0.0,0.0
75,1.0,1.0,"[6, 1, 10]",21,R1031M,R1031M-0,1,-2.263294615201183,-1.6133871099043742,0.0,0.0
76,0.0,1.0,"[6, 1, 10]",21,R1031M,R1031M-0,6,0.42328416544815894,-0.0661963228421194,0.0,0.0
77,0.0,1.0,"[6, 1, 10]",21,R1031M,R1031M-0,10,0.4940931853814149,-0.8148400638217339,0.0,0.0
78,1.0,1.0,"[3, 4, 11, 7, 8]",22,R1031M,R1031M-0,3,0.009363850435753461,0.07363463176990112,0.0,0.0
79,0.0,2.0,"[3, 4, 11, 7, 8]",22,R1031M,R1031M-0,4,-4.540692281790032,-1.3624654038622483,0.0,1.0
80,1.0,1.0,"[3, 4, 11, 7, 8]",22,R1031M,R1031M-0,7,-3.8274499012497367,-3.0226242874291502,0.0,0.0
81,0.0,2.0,"[3, 4, 11, 7, 8]",22,R1031M,R1031M-0,8,0.2778376490805785,-0.3454402368985091,0.0,0.0
82,0.0,1.0,"[3, 4, 11, 7, 8]",22,R1031M,R1031M-0,11,-0.714845615301101,-0.7281412090925498,0.0,0.0
83,0.0,2.0,"[11, 3]",23,R1031M,R1031M-0,3,0.9032584998006259,0.9076912677158756,0.0,0.0
84,1.0,1.0,"[11, 3]",23,R1031M,R1031M-0,11,-0.207499882890339,-0.4143854852238939,0.0,1.0
85,1.0,2.0,"[8, 3, 7]",24,R1031M,R1031M-0,3,-0.28801736839624975,0.7742094250745699,1.0,1.0
86,0.0,2.0,"[8, 3, 7]",24,R1031M,R1031M-0,7,0.31265139493642047,-0.8808761919394421,0.0,0.0
87,1.0,1.0,"[8, 3, 7]",24,R1031M,R1031M-0,8,-0.6560851482551636,0.5194918796342245,0.0,1.0
88,1.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,1,1.2718534700811504,1.1865592245863565,1.0,1.0
89,0.0,2.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,3,0.13331760166780293,-0.6667968336436362,0.0,0.0
90,1.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,4,-1.1657610560148488,-1.4126684134336165,0.0,0.0
91,0.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,5,-2.16635853441343,-1.7962949399759593,0.0,0.0
92,0.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,6,0.2869697816020878,0.07560094562845218,0.0,0.0
93,1.0,2.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,9,0.1247076648142295,-0.11227152768863347,0.0,0.0
94,0.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,10,1.6283977015162547,0.5792701073439448,1.0,1.0
95,1.0,1.0,"[12, 6, 4, 3, 1, 9, 10, 5]",25,R1031M,R1031M-0,12,0.9790903832036296,0.8040628743701056,0.0,0.0
96,0.0,2.0,"[2, 1, 3, 4, 5, 6]",1,R1026D,R1026D-0,1,-1.4556391449969308,-1.016638450156342,0.0,0.0
97,1.0,1.0,"[2, 1, 3, 4, 5, 6]",1,R1026D,R1026D-0,2,0.9801926720884422,-0.3676929875861529,0.0,0.0
98,1.0,1.0,"[2, 1, 3, 4, 5, 6]",1,R1026D,R1026D-0,3,0.03419430182658808,-0.07581115736075954,0.0,0.0
99,1.0,1.0,"[2, 1, 3, 4, 5, 6]",1,R1026D,R1026D-0,5,0.35191665584765597,0.8777125604598744,0.0,0.0
100,0.0,1.0,"[2, 1, 3, 4, 5, 6]",1,R1026D,R1026D-0,6,0.5414528639407565,1.116279230422763,1.0,1.0
101,1.0,1.0,"[1, 2, 11, -999, 6, 9, 12]",2,R1026D,R1026D-0,1,1.1626243654760333,0.8426975174011515,0.0,1.0
102,0.0,2.0,"[1, 2, 11, -999, 6, 9, 12]",2,R1026D,R1026D-0,2,1.265607728132926,0.5465554617302523,0.0,0.0
103,0.0,1.0,"[1, 2, 11, -999, 6, 9, 12]",2,R1026D,R1026D-0,6,0.8227268477556776,1.9696473070707803,1.0,1.0
104,0.0,1.0,"[1, 2, 11, -999, 6, 9, 12]",2,R1026D,R1026D-0,9,1.9649760763057067,0.8105670767452338,1.0,1.0
105,0.0,1.0,"[1, 2, 11, -999, 6, 9, 12]",2,R1026D,R1026D-0,12,2.5527089645641383,1.127798124528887,0.0,0.0
106,1.0,1.0,"[1, 9, 3, 4, -999, 8]",3,R1026D,R1026D-0,1,-0.0019620868965590154,-0.2738366278365357,0.0,0.0
107,1.0,1.0,"[1, 9, 3, 4, -999, 8]",3,R1026D,R1026D-0,3,-1.2195255487016117,-0.6067607106750106,0.0,0.0
108,0.0,2.0,"[1, 9, 3, 4, -999, 8]",3,R1026D,R1026D-0,8,1.8105032341654728,1.4459692174988779,0.0,0.0
109,0.0,1.0,"[1, 9, 3, 4, -999, 8]",3,R1026D,R1026D-0,9,-0.33614022345582373,0.47622348389853064,0.0,0.0
110,0.0,1.0,"[12, 3, 4, 1]",4,R1026D,R1026D-0,1,2.348526871311195,1.401795304054556,0.0,0.0
111,1.0,1.0,"[12, 3, 4, 1]",4,R1026D,R1026D-0,3,-0.5933219687414489,0.1441514138763786,0.0,1.0
112,0.0,2.0,"[12, 3, 4, 1]",4,R1026D,R1026D-0,4,0.8746399936727041,0.0212975251070177,0.0,0.0
113,0.0,1.0,"[12, 3, 4, 1]",4,R1026D,R1026D-0,12,2.2161791870994727,0.1654273898217204,0.0,0.0
114,0.0,2.0,"[11, 4]",5,R1026D,R1026D-0,4,-0.8996746426669392,0.25999626218371824,1.0,1.0
115,1.0,1.0,"[11, 4]",5,R1026D,R1026D-0,11,-0.968602341914327,-0.9558449215765771,0.0,0.0
116,1.0,1.0,"[1, 2, -999, 11, 7]",6,R1026D,R1026D-0,1,5.811495250225074,3.865898527327816,1.0,1.0
117,0.0,1.0,"[1, 2, -999, 11, 7]",6,R1026D,R1026D-0,7,1.2020601821287447,0.4146453640328375,0.0,0.0
118,0.0,1.0,"[1, 2, -999, 11, 7]",6,R1026D,R1026D-0,11,-0.8142283977103498,0.27682412521475064,0.0,0.0
119,0.0,1.0,"[1, 3, 4, 5, 9]",7,R1026D,R1026D-0,1,-1.4872889690572988,-1.5642529416450646,0.0,0.0
120,1.0,1.0,"[1, 3, 4, 5, 9]",7,R1026D,R1026D-0,3,0.4181960844837466,0.5095593181326082,0.0,0.0
121,1.0,1.0,"[1, 3, 4, 5, 9]",7,R1026D,R1026D-0,5,-1.9652311042175252,-1.5630539839881323,1.0,1.0
122,0.0,1.0,"[1, 3, 4, 5, 9]",7,R1026D,R1026D-0,9,-0.20699040899717222,-0.2409117886585092,0.0,0.0
123,1.0,1.0,"[7, 4, 5, -999]",9,R1026D,R1026D-0,7,-0.2577051774422772,0.49917252388794175,0.0,0.0
124,1.0,1.0,"[1, 2, 3, -999, 5, 8, 10]",11,R1026D,R1026D-0,1,3.076590067624375,3.320395023322469,0.0,0.0
125,0.0,1.0,"[1, 2, 3, -999, 5, 8, 10]",11,R1026D,R1026D-0,5,-0.6584098836418042,0.14330468356515783,0.0,0.0
126,0.0,1.0,"[1, 2, 3, -999, 5, 8, 10]",11,R1026D,R1026D-0,8,2.6469187711527575,1.490797263094406,1.0,1.0
127,0.0,1.0,"[1, 2, 3, -999, 5, 8, 10]",11,R1026D,R1026D-0,10,-2.179749184928452,-1.7418406575081213,0.0,1.0
128,1.0,1.0,"[1, 2, 3, 6, 9, 10]",12,R1026D,R1026D-0,1,1.4904135073103575,0.887320897605324,0.0,0.0
129,0.0,1.0,"[1, 2, 3, 6, 9, 10]",12,R1026D,R1026D-0,3,-0.8521634516603912,-1.0487525330955516,0.0,0.0
130,0.0,1.0,"[1, 2, 3, 6, 9, 10]",12,R1026D,R1026D-0,6,0.7485840260617017,-0.8613937231064623,0.0,0.0
131,1.0,1.0,"[1, 2, 3, 6, 9, 10]",12,R1026D,R1026D-0,9,0.2637263287001115,-0.5635523300146185,0.0,0.0
132,0.0,1.0,"[1, 2, 3, 6, 9, 10]",12,R1026D,R1026D-0,10,-1.1313253635883624,-0.3809023402220125,0.0,1.0
133,1.0,1.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,1,-3.1852893526861767,-2.0752397342161584,0.0,0.0
134,0.0,2.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,3,-1.0723328646512267,-1.5570837134062587,0.0,0.0
135,0.0,1.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,4,-2.5095185110001506,-0.8951115146229072,0.0,0.0
136,1.0,2.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,5,-0.19585484586689,-1.7330766654850955,0.0,0.0
137,0.0,2.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,6,-1.5458788829171477,-0.524073895188382,0.0,0.0
138,0.0,1.0,"[1, 2, 3, 5, 6, 4, 8]",13,R1026D,R1026D-0,8,-0.8508137563561596,-0.24834012523033144,0.0,0.0
139,1.0,1.0,"[3, 4, -999]",15,R1026D,R1026D-0,3,2.289496820251145,1.4939981287498456,0.0,1.0
140,0.0,1.0,"[7, 8, 2, 3, 9, 10]",16,R1026D,R1026D-0,3,0.5446340131875622,-0.2916820034417819,0.0,0.0
141,1.0,1.0,"[7, 8, 2, 3, 9, 10]",16,R1026D,R1026D-0,7,1.9040568438103809,1.42969449523944,0.0,0.0
142,1.0,2.0,"[7, 8, 2, 3, 9, 10]",16,R1026D,R1026D-0,8,1.3281667858897424,-0.1332091135818021,0.0,0.0
143,1.0,1.0,"[7, 8, 2, 3, 9, 10]",16,R1026D,R1026D-0,9,0.21089886688281909,-0.08509349271622835,0.0,0.0
144,0.0,2.0,"[7, 8, 2, 3, 9, 10]",16,R1026D,R1026D-0,10,0.13847590334056864,-0.006156121933358261,0.0,0.0
145,1.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,1,5.255106619284993,2.465441312959141,0.0,0.0
146,0.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,2,0.07617766534166585,-1.9072096928199875,0.0,0.0
147,1.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,5,-1.1824511903280654,-1.9494462558012486,0.0,0.0
148,0.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,6,4.0860089657426855,2.5270635793623866,0.0,1.0
149,1.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,9,-0.24174446100892105,1.2022530679403685,0.0,0.0
150,1.0,1.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,10,-1.1101620666277687,-0.4592638163073799,0.0,0.0
151,0.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,11,-0.2564823316181487,0.11271681864294933,0.0,0.0
152,1.0,2.0,"[10, 9, 5, 6, 1, 2, 12, 11]",1,R1028M,R1028M-0,12,0.2880745292425776,-1.4152395691627753,0.0,0.0
153,1.0,2.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,1,-0.49526633977390444,0.34435306525833137,0.0,0.0
154,1.0,2.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,2,0.03189861684779748,-0.255273546376608,0.0,0.0
155,1.0,1.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,3,1.1323727154169627,-1.1284909150296296,0.0,0.0
156,1.0,1.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,5,-4.839043385538487,-0.09653639695797285,0.0,0.0
157,0.0,2.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,7,-0.10247903869215681,-0.5944389647904197,1.0,1.0
158,0.0,1.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,9,2.024726505360711,-1.1475070287272662,1.0,1.0
159,0.0,2.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,10,-1.8125344421246663,0.4624528400049838,0.0,0.0
160,0.0,1.0,"[5, 10, 3, 12, 2, 1, 7, 9]",2,R1028M,R1028M-0,12,1.829346107413156,0.998401247656308,0.0,0.0
161,1.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,3,-0.27987141249485065,-0.34339271603121146,0.0,0.0
162,1.0,1.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,5,0.32356297683885615,-0.3762478046136274,0.0,0.0
163,1.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,6,0.08001251575475923,0.10531496078112663,0.0,0.0
164,0.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,7,-0.7499235418249992,-0.4062446228724198,0.0,0.0
165,0.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,9,2.9462101948932693,2.4876141738659627,0.0,0.0
166,1.0,1.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,10,0.019013595448651607,2.0222144721860515,1.0,1.0
167,0.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,11,-3.214957126336678,-1.4488778202233064,0.0,0.0
168,1.0,2.0,"[5, 6, 12, 11, 1, -999, 3, 7, 10, 9]",3,R1028M,R1028M-0,12,1.6818526716816988,0.4285061024005398,0.0,0.0
169,0.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,1,3.2218972205636973,1.141624893195928,0.0,0.0
170,1.0,1.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,2,-2.154208893754214,-1.3774456120133185,0.0,0.0
171,1.0,1.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,4,0.23616237687037292,-0.09003295061881315,0.0,0.0
172,1.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,5,2.0636286059780167,2.027661594153093,0.0,0.0
173,0.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,6,1.0543348184314194,0.06404975244290823,0.0,0.0
174,0.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,7,1.646109429330711,0.0061446911892599765,0.0,0.0
175,1.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,8,-0.07846989710067764,0.27102469377407123,0.0,0.0
176,1.0,1.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,9,-0.4717588914076578,-1.4161995841021722,1.0,1.0
177,0.0,1.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,10,1.250983802729897,-0.3706724166350325,0.0,0.0
178,1.0,2.0,"[2, 1, 5, 11, 6, 4, 8, 7, 9, 10]",4,R1028M,R1028M-0,11,1.5682225137126888,0.24395835169482888,0.0,0.0
179,1.0,1.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,1,-1.8890580059459519,-0.8789191569031456,0.0,1.0
180,1.0,2.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,2,0.5741694163861393,-0.10198310507043948,0.0,0.0
