2023-06-30_16-38-13: DF Exception: Sub: R1423E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1427T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1368T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1350D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1421M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1118N, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1398J, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1077T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1467M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1374T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1404E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1283T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1402E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1446T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1321M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1083J, Sess: 4, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1431J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1386T, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1448T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1441T, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1350D, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1147P, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1573T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1345D, Sess: 4, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1542J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1156D, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1215M, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1398J, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1315T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1414E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1443D, Sess: 5, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1193T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1415T, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1412M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1542J, Sess: 5, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1415T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1379E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-13: DF Exception: Sub: R1324M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1422T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1459M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1355T, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1459M, Sess: 6, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1572T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1355T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1425D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1460M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1010J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1367D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1409D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1057E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1243T, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1393T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1425D, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1173J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1354E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1376D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1447M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1195E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1397D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1395M, Sess: 5, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-14: DF Exception: Sub: R1299T, Sess: 7, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1542J, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1542J, Sess: 4, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1121M, Sess: 7, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1033D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1067P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1036M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1098D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1034D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1137E, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1162N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1027J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1044J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1031M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1161E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1006P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1067P, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1051J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1124J, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1066P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1060M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1061T, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1001P, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1092J, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1121M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1185N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1169P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1159P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1077T, Sess: 3, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1161E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1304N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1136N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1438M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1115T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1125T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1196N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1060M, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1124J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1232N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1111M, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1063C, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1060M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1316T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1076D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1351M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1195E, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1275D, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1145J, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1111M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1240T, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1146E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1074M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1167M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1214M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1367D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1168T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1275D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1318N, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1341T, Sess: 2, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1317D, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1234D, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1298E, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1177M, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1274T, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1364C, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1150J, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1207J, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1306E, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-38-15: DF Exception: Sub: R1230J, Sess: 4, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-56-22: DF Exception: Sub: R1001P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-56-22: DF Exception: Sub: R1001P, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-56-22: DF Exception: Sub: R1002P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-56-22: DF Exception: Sub: R1002P, Sess: 1, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
2023-06-30_16-56-22: DF Exception: Sub: R1003P, Sess: 0, PermissionError, [Errno 13] Permission denied: '/home1/john/SWR/code/semantic_analysis/FR1_wordpool_feats.pk', file: create_events.py, line no: 238
