name,coef,stderr,pval,tval
Intercept,-0.014502973812229574,0.030161223381984525,0.6306536268044767,-0.48084832728941246
ripple_exists,0.7440306269047002,0.08596493353944848,7.321007125977174e-18,8.65504800935223
word_recalled,0.3932610562726023,0.0646426989745352,1.2984922330538788e-09,6.083611336022964
ripple_exists:word_recalled,0.007126512816246183,0.15771409455944996,0.9639613474376871,0.0451862773340138
