name,coef,stderr,pval,tval
Intercept,0.1096703757711867,0.019136895503050783,1.0292191202925915e-08,5.7308342282426725
ripple_exists,-0.1768281013737995,0.058475910669714706,0.0025015228630426945,-3.0239477991640866
word_recalled,0.019824127671192918,0.03595630822267271,0.5814137730508393,0.551339351871852
ripple_exists:word_recalled,0.04300391187458427,0.08619509494802424,0.6178515170956917,0.4989136783307181
