name,coef,stderr,pval,tval
Intercept,-0.15758950348479708,0.027385813741789854,8.69392155413561e-09,-5.754421065251045
ripple_exists,0.9749071105605253,0.11286741693582578,5.73905837092208e-18,8.637631098750479
word_recalled,0.13870885612045294,0.046231161583602846,0.0026968504476924215,3.000332489366866
ripple_exists:word_recalled,-0.09184108668317088,,,
