name,coef,stderr,pval,tval
Intercept,0.3163356684047606,0.029139358031941145,1.8683573999174353e-27,10.855958736565468
ripple_exists,-0.006769028600429041,0.00945359992949601,0.4739749513749706,-0.7160265561174336
HFA_mean,0.006786467681397223,0.004712896358232113,0.14987358682989588,1.439978129275676
ripple_exists:HFA_mean,0.0034102899357572594,0.005183321967911957,0.5105797757772819,0.6579351923089309
