name,coef,stderr,pval,tval
Intercept,0.3457172108844104,0.0035630496310294353,0.0,97.02845783389378
ripple_exists,0.057002778564639825,0.006511276152741244,2.170022392124968e-18,8.75447104798983
HFA_mean,0.022481942911409508,0.002604507332255528,6.363865074690375e-18,8.63193688609812
ripple_exists:HFA_mean,-0.002136324128612503,0.004522255818961838,0.6366435303708308,-0.47240231736888627
