name,coef,stderr,pval,tval
Intercept,0.7567615865258277,2.0649414260909436,0.7140062644385371,0.3664808972128678
ripple_exists,-0.04533615862283051,1.4634827540111386,0.9752868722548469,-0.030978266398133076
word_recalled,0.06222341637742329,1.4625324746208157,0.9660642545209964,0.04254498102242528
ripple_exists:word_recalled,0.5264873016996119,1.471836299547518,0.7205620069708967,0.357707784392509
