name,coef,stderr,pval,tval
Intercept,-0.12797491932874133,0.019845594344742534,1.178705026034491e-10,-6.448530444876511
ripple_exists,0.8328468151682193,0.038572003004855006,3.219338930072553e-101,21.59200327406876
word_recalled,-0.027032282115017285,0.03480511853472222,0.43736763538876455,-0.7766754791554406
ripple_exists:word_recalled,0.06611900274293911,0.0680406880964378,0.33119377596171984,0.971756820701534
