name,coef,stderr,pval,tval
Intercept,0.008823882330553515,0.02894243175658992,0.7604598188420155,0.30487701948349244
ripple_exists,0.28991677534689225,0.07279433203402559,6.814151351325184e-05,3.9826833662183905
word_recalled,0.12403586027693395,0.050755874840502584,0.014534549586936727,2.443773467932717
ripple_exists:word_recalled,0.05882118274965436,,,
