name,coef,stderr,pval,tval
Intercept,-0.18559596723540073,0.01204301987716884,2.107570699983508e-53,-15.411082031613484
ripple_exists,0.747281444611725,0.021327281397199877,3.622092946475167e-264,35.03875766884371
word_recalled,0.1691016140246039,0.019257473085935027,1.6945728642163956e-18,8.78109050289208
ripple_exists:word_recalled,-0.05948454840834841,0.03242027900393278,0.0665450493987726,-1.834794463093071
