name,coef,stderr,pval,tval
Intercept,0.4148375503994,0.003394499161717122,0.0,122.20876501544123
ripple_exists,0.03283421356585124,0.007466167011424786,1.0978410908321733e-05,4.397733604888302
HFA_mean,0.007345916117071113,0.002707101301471123,0.006660207813156877,2.713572673870429
ripple_exists:HFA_mean,0.0031989698187234266,0.004796403872720779,0.5048083866217017,0.6669517212504456
