name,coef,stderr,pval,tval
Intercept,0.40012404016196745,0.0031083152011350474,0.0,128.72698367779955
ripple_exists,0.05516255070653231,0.006891082202215591,1.233946658135619e-15,8.004918398563971
HFA_mean,0.024405784870194486,0.002421873558325468,7.535960224383106e-24,10.077233299937069
ripple_exists:HFA_mean,-0.017325948566780047,0.004126093938144228,2.686531002857613e-05,-4.199116361992633
