name,coef,stderr,pval,tval
Intercept,0.3709632854189868,0.044960227360961315,1.5717839501680998e-16,8.250921029396126
serial_pos,0.0012488333899533853,0.012674768209226174,0.9215121730830581,0.09852909097338275
